[Nom enseignant];[Nom salle];[Promo];[Matiere];[Date debut];[Heure debut];[Duree];[Ecole];[Site campus];[Numero cours]
ROUX NICOLAS;Salle EM224 (Labo Elec) - E1 (F) (40) (Meet-up);<Ing2 NVX> Ing2 Nouveaux;Cybersecurite;10/03/2026;18:30:00;2;ECE MASTER;Eiffel 1;1545.01
MOKHBER ARASH;Salle EM312 (Labo Elec) - E1 (F) (40) (Meet-up);<PREPA2> Prepa 2eme annee Gr01;Cybersecurite;10/03/2026;08:30:00;1;ECE MASTER;Eiffel 1;1513.01
KHOURY CLAUDE;Salle EM312 (Labo Elec) - E1 (F) (40) (Meet-up);<MAST1> Master 1 DataScience;Architecture logicielle;10/03/2026;14:00:00;2;ECE MASTER;Eiffel 1;1515.05
ROUX NICOLAS;Salle EM312 (Labo Elec) - E1 (F) (40) (Meet-up);<BACH1> Bachelor 1 Gr02;Anglais PREPA;10/03/2026;19:45:00;1;ECE PREPA;Eiffel 1;1514.01
LECLERC PAUL;Salle EM314 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr03;Cybersecurite;10/03/2026;08:30:00;1;ECE MASTER;Eiffel 1;1521.01
LAURENT MARIE;Salle EM314 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing3 Gr02;Finance d'entreprise;10/03/2026;17:30:00;1;ECE BACHELOR;Eiffel 1;1520.02
GARCIA ELENA;Salle EM314 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr01;Electronique ING2;10/03/2026;19:45:00;1;ECE INGENIEUR;Eiffel 1;1522.04
MOKHBER ARASH;Salle EM317 - E1 (M) (49);<CLASSES> Ing4 Gr01;Physique PREPA;10/03/2026;19:45:00;1;ECE PREPA;Eiffel 1;1502.03
LEFEBVRE JULIE;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<MAST1> Master 1 DataScience;Marketing digital;10/03/2026;14:00:00;2;ECE BACHELOR;Eiffel 1;1555.01
DUPONT JEAN;CD-1.11 N - Co-DF (M) (32);<CLASSES> Ing2 Gr02;Automatique;11/03/2026;18:30:00;1;ECE INGENIEUR;Coeur defense;1623.03
ROUSSEAU LISA;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<BACH1> Bachelor 1 Gr01;Anglais PREPA;11/03/2026;14:00:00;1;ECE PREPA;Coeur defense;1640.01
THOMAS ALICE;CD-4.01 N - Co-DF (M) (36) (Clevertouch);<CLASSES> Ing3 Gr02;Automatique;11/03/2026;08:30:00;2;ECE INGENIEUR;Coeur defense;1572.05
GARCIA ELENA;CD-4.01 N - Co-DF (M) (36) (Clevertouch);<BACH1> Bachelor 1 Gr02;Cloud Computing;11/03/2026;10:45:00;2;ECE MASTER;Coeur defense;1571.03
MICHEL PIERRE;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<CLASSES> Ing2 Gr04;Comptabilite analytique;11/03/2026;10:45:00;2;ECE BACHELOR;Coeur defense;1598.04
GULDNER NAJMA;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<CLASSES> Ing2 Gr04;Finance d'entreprise;11/03/2026;15:15:00;1;ECE BACHELOR;Coeur defense;1597.01
GARCIA ELENA;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<CLASSES> Ing2 Gr04;Data Science;11/03/2026;18:30:00;2;ECE MASTER;Coeur defense;1599.02
MICHEL PIERRE;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<MAST1> Master 1 Cybersec;Data Science;11/03/2026;15:15:00;2;ECE MASTER;Coeur defense;1607.04
SIMON THOMAS;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<MAST2> Master 2 IA;Gestion de projet;11/03/2026;17:30:00;1;ECE BACHELOR;Coeur defense;1606.05
LAMBERT HUGO;E5-S-2.05 (F) (49);<CLASSES> Ing2 Gr03;Informatique PREPA;11/03/2026;08:30:00;1;ECE PREPA;Eiffel 5;1628.02
DAVID SARAH;E5-S-2.05 (F) (49);<BACH2> Bachelor 2 Gr01;Electronique ING2;11/03/2026;10:45:00;2;ECE INGENIEUR;Eiffel 5;1629.05
ROUX NICOLAS;E5-S-2.05 (F) (49);<CLASSES> Ing3 Gr01;Management;11/03/2026;19:45:00;1;ECE BACHELOR;Eiffel 5;1627.01
MICHEL PIERRE;G4-H18 (M) (40);<PREPA2> Prepa 2eme annee Gr01;Electronique ING2;11/03/2026;10:45:00;2;ECE INGENIEUR;Bacalan (H18);1608.05
WILSON JAMES;Salle - A-307 (F) (42) (Meet-up);<CLASSES> Ing2 Gr04;Finance d'entreprise;11/03/2026;10:45:00;1;ECE BACHELOR;Eiffel 2;1616.02
VINCENT MARC;Salle - A-307 (F) (42) (Meet-up);<MAST2> Master 2 IA;Mathematiques PREPA;11/03/2026;15:15:00;1;ECE PREPA;Eiffel 2;1614.03
GULDNER NAJMA;Salle - A-307 (F) (42) (Meet-up);<PREPA2> Prepa 2eme annee Gr02;Traitement du signal;11/03/2026;17:30:00;1;ECE INGENIEUR;Eiffel 2;1615.04
LEFEBVRE JULIE;Salle - A-307 (F) (42) (Meet-up);<BACH1> Bachelor 1 Gr02;Conception numerique sur FPGA;11/03/2026;19:45:00;1;ECE INGENIEUR;Eiffel 2;1613.02
DUBOIS LUCAS;Salle - A-308 (F) (46) (Meet-up);<PREPA1> Prepa 1ere annee Gr01;Traitement du signal;11/03/2026;08:30:00;1;ECE INGENIEUR;Eiffel 2;1604.03
HAJ HAMAD IMEN;Salle - A-308 (F) (46) (Meet-up);<CLASSES> Ing2 Gr04;IA Ingenieur;11/03/2026;10:45:00;1;ECE INGENIEUR;Eiffel 2;1605.02
ROUSSEAU LISA;Salle - A-308 (F) (46) (Meet-up);<Ing2 NVX> Ing2 Nouveaux;Marketing digital;11/03/2026;15:15:00;1;ECE BACHELOR;Eiffel 2;1603.03
THOMAS ALICE;Salle - A-308 (F) (46) (Meet-up);<CLASSES> Ing4 Gr01;Gestion de projet;11/03/2026;17:30:00;1;ECE BACHELOR;Eiffel 2;1602.05
MOKHBER ARASH;Salle - A-310 (F) (46) (Meet-up);<BACH1> Bachelor 1 Gr02;Chimie PREPA;11/03/2026;10:45:00;1;ECE PREPA;Eiffel 2;1585.05
GARCIA ELENA;Salle - A-310 (F) (46) (Meet-up);<CLASSES> Ing3 Gr01;Comptabilite analytique;11/03/2026;17:30:00;1;ECE BACHELOR;Eiffel 2;1583.04
THOMAS ALICE;Salle - A-310 (F) (46) (Meet-up);<PREPA2> Prepa 2eme annee Gr01;Droit des affaires;11/03/2026;18:30:00;2;ECE BACHELOR;Eiffel 2;1584.02
ROUSSEAU LISA;Salle - A-310 (F) (46) (Meet-up);<MAST1> Master 1 Cybersec;Mathematiques PREPA;11/03/2026;19:45:00;1;ECE PREPA;Eiffel 2;1586.04
GULDNER NAJMA;Salle - A-314 (M) (30) (Jabra);<CLASSES> Ing2 Gr05;Data Science;11/03/2026;10:45:00;2;ECE MASTER;Eiffel 2;1595.01
LAMBERT HUGO;Salle - A-314 (M) (30) (Jabra);<BACH1> Bachelor 1 Gr01;Cloud Computing;11/03/2026;13:00:00;2;ECE MASTER;Eiffel 2;1596.02
DUPONT JEAN;Salle - B-304 (Chariot info) (F) (46) (Meet-up);<PREPA2> Prepa 2eme annee Gr01;DevOps;11/03/2026;10:45:00;2;ECE MASTER;Eiffel 2;1610.02
ROUX NICOLAS;Salle - B-304 (Chariot info) (F) (46) (Meet-up);<MAST2> Master 2 IA;Systemes embarques;11/03/2026;13:00:00;2;ECE INGENIEUR;Eiffel 2;1609.02
FONTAINE ANNA;Salle - B-304 (Chariot info) (F) (46) (Meet-up);<PREPA2> Prepa 2eme annee Gr01;Conception numerique sur FPGA;11/03/2026;17:30:00;2;ECE INGENIEUR;Eiffel 2;1611.01
VINCENT MARC;Salle - B-304 (Chariot info) (F) (46) (Meet-up);<PREPA2> Prepa 2eme annee Gr02;Droit des affaires;11/03/2026;19:45:00;1;ECE BACHELOR;Eiffel 2;1612.02
MOKHBER ARASH;Salle - F-301 (M) (28) (Jabra);<BACH1> Bachelor 1 Gr02;Systemes embarques;11/03/2026;10:45:00;1;ECE INGENIEUR;Lyon Universite (25);1626.03
DUPONT JEAN;Salle - F-301 (M) (28) (Jabra);<CLASSES> Ing2 Gr03;Droit des affaires;11/03/2026;13:00:00;1;ECE BACHELOR;Lyon Universite (25);1625.05
DAVID SARAH;Salle - F-301 (M) (28) (Jabra);<PREPA2> Prepa 2eme annee Gr01;Chimie PREPA;11/03/2026;15:15:00;1;ECE PREPA;Lyon Universite (25);1624.04
MOREAU EMILIE;Salle - F-305 (F) (50) (Meet-up);<BACH1> Bachelor 1 Gr02;Traitement du signal;11/03/2026;13:00:00;2;ECE INGENIEUR;Lyon Universite (25);1582.01
FONTAINE ANNA;Salle - G-302 (F) (47) (Meet-up);<CLASSES> Ing2 Gr02;Cybersecurite;11/03/2026;14:00:00;1;ECE MASTER;Lyon Universite (25);1588.01
KHOURY CLAUDE;Salle - G-302 (F) (47) (Meet-up);<CLASSES> Ing2 Gr01;Traitement du signal;11/03/2026;15:15:00;2;ECE INGENIEUR;Lyon Universite (25);1587.02
MOREAU EMILIE;Salle - G-302 (F) (47) (Meet-up);<BACH1> Bachelor 1 Gr01;Droit des affaires;11/03/2026;18:30:00;1;ECE BACHELOR;Lyon Universite (25);1589.01
KHOURY CLAUDE;Salle - I-401 (Labo) (F) (40);<BACH1> Bachelor 1 Gr01;Finance d'entreprise;11/03/2026;14:00:00;2;ECE BACHELOR;Eiffel 4;1636.02
DUPONT JEAN;Salle - I-405 (M) (40) (Meet-up);<BACH1> Bachelor 1 Gr01;Physique PREPA;11/03/2026;08:30:00;2;ECE PREPA;Eiffel 4;1622.03
THOMAS ALICE;Salle - I-405 (M) (40) (Meet-up);<Ing2 NVX> Ing2 Nouveaux;Conception numerique sur FPGA;11/03/2026;10:45:00;2;ECE INGENIEUR;Eiffel 4;1620.02
SIMON THOMAS;Salle - I-405 (M) (40) (Meet-up);<CLASSES> Ing2 Gr04;Gestion de projet;11/03/2026;13:00:00;2;ECE BACHELOR;Eiffel 4;1621.01
ROUSSEAU LISA;Salle - I-405 (M) (40) (Meet-up);<PREPA1> Prepa 1ere annee Gr01;Droit des affaires;11/03/2026;17:30:00;1;ECE BACHELOR;Eiffel 4;1619.04
FONTAINE ANNA;Salle - I-406 (M) (33);<Ing2 NVX> Ing2 Nouveaux;Cybersecurite;11/03/2026;08:30:00;1;ECE MASTER;Eiffel 4;1601.03
GARCIA ELENA;Salle - I-406 (M) (33);<PREPA2> Prepa 2eme annee Gr02;Intelligence artificielle;11/03/2026;15:15:00;1;ECE MASTER;Eiffel 4;1600.01
MOREAU EMILIE;Salle - J-501 (M) (40) (Meet-up);<CLASSES> Ing4 Gr01;Marketing digital;11/03/2026;14:00:00;2;ECE BACHELOR;Eiffel 4;1648.03
ROUSSEAU LISA;Salle - J-501 (M) (40) (Meet-up);<BACH1> Bachelor 1 Gr02;Management;11/03/2026;17:30:00;2;ECE BACHELOR;Eiffel 4;1649.03
KHOURY CLAUDE;Salle - J-501 (M) (40) (Meet-up);<BACH1> Bachelor 1 Gr01;Conception numerique sur FPGA;11/03/2026;18:30:00;1;ECE INGENIEUR;Eiffel 4;1647.04
SIMON THOMAS;Salle - J-504 (M) (62) (Meet-up);<MAST2> Master 2 IA;Robotique;11/03/2026;08:30:00;1;ECE INGENIEUR;Eiffel 4;1646.05
KHOURY CLAUDE;Salle - J-504 (M) (62) (Meet-up);<CLASSES> Ing2 Gr01;DevOps;11/03/2026;14:00:00;2;ECE MASTER;Eiffel 4;1644.02
LECLERC PAUL;Salle - J-504 (M) (62) (Meet-up);<MAST1> Master 1 DataScience;Electronique ING2;11/03/2026;18:30:00;1;ECE INGENIEUR;Eiffel 4;1645.01
FONTAINE ANNA;Salle 102 - 136 QDC (F) (71);<CLASSES> Ing2 Gr01;Robotique;11/03/2026;13:00:00;2;ECE INGENIEUR;Chartrons(136);1632.05
WILSON JAMES;Salle 102 - 136 QDC (F) (71);<MAST1> Master 1 DataScience;Traitement du signal;11/03/2026;14:00:00;2;ECE INGENIEUR;Chartrons(136);1635.02
GARCIA ELENA;Salle 102 - 136 QDC (F) (71);<Ing2 NVX> Ing2 Nouveaux;DevOps;11/03/2026;15:15:00;2;ECE MASTER;Chartrons(136);1633.02
MOREAU EMILIE;Salle 102 - 136 QDC (F) (71);<CLASSES> Ing4 Gr01;Intelligence artificielle;11/03/2026;17:30:00;2;ECE MASTER;Chartrons(136);1634.01
MOREAU EMILIE;Salle 105 - 136 QDC (F) (99);<CLASSES> Ing2 Gr05;Chimie PREPA;11/03/2026;08:30:00;2;ECE PREPA;Chartrons(136);1641.03
PETIT ANTOINE;Salle 105 - 136 QDC (F) (99);<PREPA2> Prepa 2eme annee Gr02;Droit des affaires;11/03/2026;15:15:00;1;ECE BACHELOR;Chartrons(136);1643.03
THOMAS ALICE;Salle 105 - 136 QDC (F) (99);<PREPA2> Prepa 2eme annee Gr02;Mathematiques PREPA;11/03/2026;19:45:00;1;ECE PREPA;Chartrons(136);1642.05
HAJ HAMAD IMEN;Salle 107 - 136 QDC (F) (61);<PREPA2> Prepa 2eme annee Gr02;Chimie PREPA;11/03/2026;13:00:00;2;ECE PREPA;Chartrons(136);1594.01
ROUX NICOLAS;Salle 107 - 136 QDC (F) (61);<MAST1> Master 1 DataScience;Mathematiques PREPA;11/03/2026;17:30:00;2;ECE PREPA;Chartrons(136);1593.02
SIMON THOMAS;Salle C-0.14 - E3 (40);<CLASSES> Ing2 Gr03;Architecture logicielle;11/03/2026;15:15:00;2;ECE MASTER;Eiffel 3;1617.02
THOMAS ALICE;Salle C-0.14 - E3 (40);<CLASSES> Ing4 Gr01;Gestion de projet;11/03/2026;19:45:00;1;ECE BACHELOR;Eiffel 3;1618.01
LECLERC PAUL;Salle C-1.06 - E3 (M) (40);<PREPA2> Prepa 2eme annee Gr01;Cybersecurite;11/03/2026;14:00:00;2;ECE MASTER;Eiffel 3;1638.02
GULDNER NAJMA;Salle C-1.06 - E3 (M) (40);<PREPA2> Prepa 2eme annee Gr01;Informatique PREPA;11/03/2026;15:15:00;1;ECE PREPA;Eiffel 3;1639.01
LAURENT MARIE;Salle C-1.06 - E3 (M) (40);<BACH1> Bachelor 1 Gr02;Traitement du signal;11/03/2026;17:30:00;1;ECE INGENIEUR;Eiffel 3;1637.04
VINCENT MARC;Salle C-1.07 - E3 (M) (40);<CLASSES> Ing3 Gr02;DevOps;11/03/2026;08:30:00;1;ECE MASTER;Eiffel 3;1581.02
MICHEL PIERRE;Salle C-1.07 - E3 (M) (40);<Ing2 NVX> Ing2 Nouveaux;Conception numerique sur FPGA;11/03/2026;10:45:00;2;ECE INGENIEUR;Eiffel 3;1579.04
DUPONT JEAN;Salle C-1.07 - E3 (M) (40);<BACH1> Bachelor 1 Gr02;Conception numerique sur FPGA;11/03/2026;18:30:00;1;ECE INGENIEUR;Eiffel 3;1578.03
DUBOIS LUCAS;Salle C-1.07 - E3 (M) (40);<CLASSES> Ing2 Gr01;Chimie PREPA;11/03/2026;19:45:00;1;ECE PREPA;Eiffel 3;1580.03
ROUX NICOLAS;Salle EM220 - E1 (M) (48);<Ing2 NVX> Ing2 Nouveaux;Mathematiques PREPA;11/03/2026;08:30:00;2;ECE PREPA;Eiffel 1;1573.05
ROUX NICOLAS;Salle EM220 - E1 (M) (48);<CLASSES> Ing3 Gr02;Intelligence artificielle;11/03/2026;14:00:00;1;ECE MASTER;Eiffel 1;1574.02
LECLERC PAUL;Salle EM222 (Labo Elec) - E1 (F) (40) (Meet-up);<BACH1> Bachelor 1 Gr02;Intelligence artificielle;11/03/2026;14:00:00;2;ECE MASTER;Eiffel 1;1630.03
LAURENT MARIE;Salle EM222 (Labo Elec) - E1 (F) (40) (Meet-up);<BACH1> Bachelor 1 Gr02;Physique PREPA;11/03/2026;18:30:00;2;ECE PREPA;Eiffel 1;1631.03
MOREAU EMILIE;Salle EM224 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing4 Gr01;Cybersecurite;11/03/2026;14:00:00;2;ECE MASTER;Eiffel 1;1575.03
ROUX NICOLAS;Salle EM224 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr02;Finance d'entreprise;11/03/2026;15:15:00;1;ECE BACHELOR;Eiffel 1;1576.05
FONTAINE ANNA;Salle EM224 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr02;Reseaux et telecoms;11/03/2026;19:45:00;1;ECE INGENIEUR;Eiffel 1;1577.03
VINCENT MARC;Salle EM314 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<Ing2 NVX> Ing2 Nouveaux;Management;11/03/2026;15:15:00;2;ECE BACHELOR;Eiffel 1;1591.04
DUBOIS LUCAS;Salle EM314 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing4 Gr01;Droit des affaires;11/03/2026;18:30:00;1;ECE BACHELOR;Eiffel 1;1590.05
SIMON THOMAS;Salle EM314 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr01;Chimie PREPA;11/03/2026;19:45:00;1;ECE PREPA;Eiffel 1;1592.03
BERNARD CLAIRE;CD-1.11 N - Co-DF (M) (32);<CLASSES> Ing2 Gr04;Traitement du signal;12/03/2026;08:30:00;2;ECE INGENIEUR;Coeur defense;1660.04
BERNARD CLAIRE;CD-1.11 N - Co-DF (M) (32);<Ing2 NVX> Ing2 Nouveaux;Gestion de projet;12/03/2026;13:00:00;1;ECE BACHELOR;Coeur defense;1659.02
KHOURY CLAUDE;CD-1.11 N - Co-DF (M) (32);<PREPA2> Prepa 2eme annee Gr01;Traitement du signal;12/03/2026;14:00:00;2;ECE INGENIEUR;Coeur defense;1661.04
MOKHBER ARASH;CD-1.11 N - Co-DF (M) (32);<CLASSES> Ing2 Gr04;Automatique;12/03/2026;19:45:00;1;ECE INGENIEUR;Coeur defense;1658.03
LECLERC PAUL;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<MAST2> Master 2 IA;DevOps;12/03/2026;08:30:00;2;ECE MASTER;Coeur defense;1651.02
HAJ HAMAD IMEN;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<CLASSES> Ing2 Gr03;Anglais PREPA;12/03/2026;10:45:00;1;ECE PREPA;Coeur defense;1650.05
BERNARD CLAIRE;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<CLASSES> Ing4 Gr01;Mathematiques PREPA;12/03/2026;17:30:00;1;ECE PREPA;Coeur defense;1687.04
MOREAU EMILIE;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<Ing2 NVX> Ing2 Nouveaux;Informatique PREPA;12/03/2026;19:45:00;1;ECE PREPA;Coeur defense;1688.01
WILSON JAMES;CD-4.01 N - Co-DF (M) (36) (Clevertouch);<CLASSES> Ing3 Gr02;Management;12/03/2026;10:45:00;2;ECE BACHELOR;Coeur defense;1697.01
MOREAU EMILIE;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<PREPA1> Prepa 1ere annee Gr01;Gestion de projet;12/03/2026;08:30:00;1;ECE BACHELOR;Coeur defense;1708.04
LAMBERT HUGO;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<CLASSES> Ing3 Gr01;Comptabilite analytique;12/03/2026;13:00:00;2;ECE BACHELOR;Coeur defense;1707.03
DUBOIS LUCAS;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<CLASSES> Ing2 Gr03;Gestion de projet;12/03/2026;14:00:00;1;ECE BACHELOR;Coeur defense;1706.05
PETIT ANTOINE;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<MAST1> Master 1 Cybersec;Chimie PREPA;12/03/2026;17:30:00;2;ECE PREPA;Coeur defense;1705.01
SIMON THOMAS;E5-S-2.05 (F) (49);<CLASSES> Ing4 Gr01;Automatique;12/03/2026;10:45:00;1;ECE INGENIEUR;Eiffel 5;1671.02
DUPONT JEAN;E5-S-2.05 (F) (49);<BACH1> Bachelor 1 Gr02;Droit des affaires;12/03/2026;14:00:00;2;ECE BACHELOR;Eiffel 5;1672.01
THOMAS ALICE;Salle - A-303 (F) (42) (Meet-up);<MAST2> Master 2 IA;Cloud Computing;12/03/2026;14:00:00;2;ECE MASTER;Eiffel 2;1709.01
SIMON THOMAS;Salle - A-303 (F) (42) (Meet-up);<CLASSES> Ing2 Gr05;Anglais PREPA;12/03/2026;15:15:00;1;ECE PREPA;Eiffel 2;1710.01
SIMON THOMAS;Salle - A-306 (M) (35) (Jabra);<MAST2> Master 2 IA;Mathematiques PREPA;12/03/2026;10:45:00;2;ECE PREPA;Eiffel 2;1674.04
WILSON JAMES;Salle - A-306 (M) (35) (Jabra);<BACH2> Bachelor 2 Gr01;Marketing digital;12/03/2026;19:45:00;1;ECE BACHELOR;Eiffel 2;1673.01
WILSON JAMES;Salle - A-308 (F) (46) (Meet-up);<CLASSES> Ing3 Gr02;Data Science;12/03/2026;10:45:00;1;ECE MASTER;Eiffel 2;1718.05
FONTAINE ANNA;Salle - A-308 (F) (46) (Meet-up);<MAST1> Master 1 Cybersec;Intelligence artificielle;12/03/2026;13:00:00;2;ECE MASTER;Eiffel 2;1717.02
GULDNER NAJMA;Salle - A-310 (F) (46) (Meet-up);<CLASSES> Ing2 Gr05;Management;12/03/2026;15:15:00;2;ECE BACHELOR;Eiffel 2;1722.03
KHOURY CLAUDE;Salle - A-310 (F) (46) (Meet-up);<Ing2 NVX> Ing2 Nouveaux;Management;12/03/2026;17:30:00;2;ECE BACHELOR;Eiffel 2;1721.04
KHOURY CLAUDE;Salle - A-314 (M) (30) (Jabra);<MAST2> Master 2 IA;Gestion de projet;12/03/2026;14:00:00;2;ECE BACHELOR;Eiffel 2;1715.04
ROUX NICOLAS;Salle - A-314 (M) (30) (Jabra);<CLASSES> Ing2 Gr05;Cybersecurite;12/03/2026;15:15:00;1;ECE MASTER;Eiffel 2;1716.05
VINCENT MARC;Salle - B-304 (Chariot info) (F) (46) (Meet-up);<CLASSES> Ing2 Gr04;Marketing digital;12/03/2026;15:15:00;2;ECE BACHELOR;Eiffel 2;1737.02
MARTIN SOPHIE;Salle - F-301 (M) (28) (Jabra);<Ing2 NVX> Ing2 Nouveaux;DevOps;12/03/2026;08:30:00;1;ECE MASTER;Lyon Universite (25);1679.01
ROUX NICOLAS;Salle - F-301 (M) (28) (Jabra);<CLASSES> Ing4 Gr01;Management;12/03/2026;13:00:00;2;ECE BACHELOR;Lyon Universite (25);1681.02
DUBOIS LUCAS;Salle - F-301 (M) (28) (Jabra);<CLASSES> Ing2 Gr03;Conception numerique sur FPGA;12/03/2026;14:00:00;1;ECE INGENIEUR;Lyon Universite (25);1680.04
BERNARD CLAIRE;Salle - F-301 (M) (28) (Jabra);<CLASSES> Ing2 Gr01;Anglais PREPA;12/03/2026;15:15:00;1;ECE PREPA;Lyon Universite (25);1682.05
DAVID SARAH;Salle - F-302 (M) (36) (Jabra);<CLASSES> Ing2 Gr01;Anglais PREPA;12/03/2026;10:45:00;1;ECE PREPA;Lyon Universite (25);1724.05
GULDNER NAJMA;Salle - F-302 (M) (36) (Jabra);<BACH2> Bachelor 2 Gr01;Mathematiques PREPA;12/03/2026;13:00:00;2;ECE PREPA;Lyon Universite (25);1725.04
SIMON THOMAS;Salle - F-302 (M) (36) (Jabra);<PREPA2> Prepa 2eme annee Gr02;Cloud Computing;12/03/2026;14:00:00;1;ECE MASTER;Lyon Universite (25);1726.01
LEFEBVRE JULIE;Salle - F-302 (M) (36) (Jabra);<PREPA2> Prepa 2eme annee Gr02;Data Science;12/03/2026;15:15:00;1;ECE MASTER;Lyon Universite (25);1723.05
BERNARD CLAIRE;Salle - F-304 (F) (49) (Meet-up);<CLASSES> Ing4 Gr01;Droit des affaires;12/03/2026;14:00:00;1;ECE BACHELOR;Lyon Universite (25);1670.03
ROUSSEAU LISA;Salle - G-301 (M) (32) (Meet-up);<CLASSES> Ing2 Gr04;DevOps;12/03/2026;13:00:00;2;ECE MASTER;Lyon Universite (25);1741.05
LECLERC PAUL;Salle - G-301 (M) (32) (Meet-up);<PREPA1> Prepa 1ere annee Gr01;Architecture logicielle;12/03/2026;15:15:00;2;ECE MASTER;Lyon Universite (25);1742.01
DUBOIS LUCAS;Salle - G-301 (M) (32) (Meet-up);<BACH1> Bachelor 1 Gr02;Anglais PREPA;12/03/2026;18:30:00;1;ECE PREPA;Lyon Universite (25);1740.03
KHOURY CLAUDE;Salle - G-302 (F) (47) (Meet-up);<PREPA2> Prepa 2eme annee Gr02;Finance d'entreprise;12/03/2026;17:30:00;2;ECE BACHELOR;Lyon Universite (25);1739.02
GARCIA ELENA;Salle - G-302 (F) (47) (Meet-up);<CLASSES> Ing2 Gr01;Marketing digital;12/03/2026;18:30:00;2;ECE BACHELOR;Lyon Universite (25);1738.03
MARTIN SOPHIE;Salle - I-401 (Labo) (F) (40);<PREPA1> Prepa 1ere annee Gr01;Traitement du signal;12/03/2026;10:45:00;1;ECE INGENIEUR;Eiffel 4;1703.01
BERNARD CLAIRE;Salle - I-401 (Labo) (F) (40);<CLASSES> Ing2 Gr03;Finance d'entreprise;12/03/2026;13:00:00;1;ECE BACHELOR;Eiffel 4;1700.03
WILSON JAMES;Salle - I-401 (Labo) (F) (40);<CLASSES> Ing2 Gr01;Reseaux et telecoms;12/03/2026;14:00:00;1;ECE INGENIEUR;Eiffel 4;1702.02
VINCENT MARC;Salle - I-401 (Labo) (F) (40);<BACH2> Bachelor 2 Gr01;Traitement du signal;12/03/2026;18:30:00;1;ECE INGENIEUR;Eiffel 4;1701.05
PETIT ANTOINE;Salle - I-403 (M) (45) (Meet-up);<BACH1> Bachelor 1 Gr01;Data Science;12/03/2026;08:30:00;2;ECE MASTER;Eiffel 4;1667.03
WILSON JAMES;Salle - I-403 (M) (45) (Meet-up);<CLASSES> Ing2 Gr05;Informatique PREPA;12/03/2026;13:00:00;2;ECE PREPA;Eiffel 4;1669.05
FONTAINE ANNA;Salle - I-403 (M) (45) (Meet-up);<BACH1> Bachelor 1 Gr01;Anglais PREPA;12/03/2026;14:00:00;1;ECE PREPA;Eiffel 4;1668.05
MARTIN SOPHIE;Salle - I-403 (M) (45) (Meet-up);<PREPA1> Prepa 1ere annee Gr01;DevOps;12/03/2026;19:45:00;1;ECE MASTER;Eiffel 4;1666.04
GULDNER NAJMA;Salle - I-406 (M) (33);<CLASSES> Ing2 Gr05;Mathematiques PREPA;12/03/2026;10:45:00;2;ECE PREPA;Eiffel 4;1730.03
LEFEBVRE JULIE;Salle - I-406 (M) (33);<CLASSES> Ing2 Gr03;Physique PREPA;12/03/2026;13:00:00;1;ECE PREPA;Eiffel 4;1731.02
DUBOIS LUCAS;Salle - I-406 (M) (33);<Ing2 NVX> Ing2 Nouveaux;Marketing digital;12/03/2026;14:00:00;2;ECE BACHELOR;Eiffel 4;1732.03
VINCENT MARC;Salle - I-406 (M) (33);<CLASSES> Ing2 Gr02;Architecture logicielle;12/03/2026;17:30:00;2;ECE MASTER;Eiffel 4;1729.02
GARCIA ELENA;Salle - J-501 (M) (40) (Meet-up);<MAST2> Master 2 IA;Data Science;12/03/2026;08:30:00;1;ECE MASTER;Eiffel 4;1696.01
LAMBERT HUGO;Salle - J-501 (M) (40) (Meet-up);<BACH2> Bachelor 2 Gr01;Conception numerique sur FPGA;12/03/2026;13:00:00;2;ECE INGENIEUR;Eiffel 4;1693.04
MOREAU EMILIE;Salle - J-501 (M) (40) (Meet-up);<CLASSES> Ing2 Gr01;Reseaux et telecoms;12/03/2026;14:00:00;1;ECE INGENIEUR;Eiffel 4;1694.02
